Binomial.1.2,Genus.1.2,Order.1.2,Family.1.2,Binomial.Source,BM,BMR,log10BM,log10BMR,Source,Accepted,Comment
Graphiurus_ocularis,Graphiurus,Rodentia,Gliridae,Graphiurus_ocularis,67.8,31.9319910899712,1.8312296938670634,1.504225999417225,Genoud.2018,1,NA
Graphiurus_murinus,Graphiurus,Rodentia,Gliridae,Graphiurus_murinus,38.4,19.4561467450368,1.5843312243675307,1.289056833205274,Genoud.2018,1,NA
Aplodontia_rufa,Aplodontia,Rodentia,Aplodontiidae,Aplodontia_rufa,630,117.59302805741568,2.7993405494535817,2.070381573730339,Genoud.2018,0,NA
Ammospermophilus_leucurus,Ammospermophilus,Rodentia,Sciuridae,Ammospermophilus_leucurus,112.8,47.242378122240005,2.0523090996473234,1.674331751332896,Genoud.2018,1,NA
Cynomys_ludovicianus,Cynomys,Rodentia,Sciuridae,Cynomys_ludovicianus,1112.3,205.35972530687997,3.0462219372216364,2.31251527474312,Genoud.2018,1,NA
Epixerus_ebii,Epixerus,Rodentia,Sciuridae,Epixerus_ebii,460,116.51513053209601,2.662757831681574,2.0663823260480516,Genoud.2018,1,NA
Funisciurus_lemniscatus,Funisciurus,Rodentia,Sciuridae,Funisciurus_lemniscatus,95,43.1882107752192,1.9777236052888478,1.6353652122312217,Genoud.2018,1,NA
Funisciurus_pyrropus,Funisciurus,Rodentia,Sciuridae,Funisciurus_pyrropus,244,87.398399526144,2.387389826338729,1.9415034797359099,Genoud.2018,1,NA
Glaucomys_volans,Glaucomys,Rodentia,Sciuridae,Glaucomys_volans,62.8,32.091072567321596,1.797959643737196,1.5063842325920718,Genoud.2018,1,NA
Glaucomys_volans,Glaucomys,Rodentia,Sciuridae,Glaucomys_volans,61.5,31.1317630523904,1.7888751157754168,1.493203716321544,Genoud.2018,1,NA
Heliosciurus_rufobrachium,Heliosciurus,Rodentia,Sciuridae,Heliosciurus_rufobrachium,271,78.335575968,2.432969290874406,1.8939590409552942,Genoud.2018,1,NA
Marmota_monax,Marmota,Rodentia,Sciuridae,Marmota_monax,2650,313.82436895488,3.423245873936808,2.496686664208593,Genoud.2018,1,NA
Paraxerus_cepapi,Paraxerus,Rodentia,Sciuridae,Paraxerus_cepapi,223.6,61.68119148466176,2.3494717992143856,1.7901527543135887,Genoud.2018,0,NA
Paraxerus_palliatus,Paraxerus,Rodentia,Sciuridae,Paraxerus_palliatus,206,76.01973530984448,2.3138672203691533,1.880926353116676,Genoud.2018,0,NA
Paraxerus_palliatus,Paraxerus,Rodentia,Sciuridae,Paraxerus_palliatus,366.6,111.95093832738813,2.564192460626198,2.0490277380106194,Genoud.2018,0,NA
Paraxerus_poensis,Paraxerus,Rodentia,Sciuridae,Paraxerus_poensis,97,54.08770229913601,1.9867717342662448,1.7330985325605437,Genoud.2018,0,NA
Protoxerus_stangeri,Protoxerus,Rodentia,Sciuridae,Protoxerus_stangeri,696,184.1951399081165,2.842609239610562,2.265278166908971,Genoud.2018,0,NA
Sciurus_aberti,Sciurus,Rodentia,Sciuridae,Sciurus_aberti,624,182.66795772555264,2.795184589682424,2.261662373278038,Genoud.2018,0,NA
Sciurus_carolinensis,Sciurus,Rodentia,Sciuridae,Sciurus_carolinensis,440,156.79070407655425,2.6434526764861874,2.195320310338639,Genoud.2018,0,NA
Sciurus_variegatoides,Sciurus,Rodentia,Sciuridae,Sciurus_variegatoides,130,75.5106745823232,2.113943352306837,1.8780083500994638,Genoud.2018,0,NA
Urocitellus_armatus,Urocitellus,Rodentia,Sciuridae,Spermophilus_armatus,306.2,79.829977724928,2.486005186362242,1.9021660080892624,Genoud.2018,1,NA
Otospermophilus_beecheyi,Otospermophilus,Rodentia,Sciuridae,Spermophilus_beecheyi,402.3,92.13999168135169,2.6045500325712614,1.9644481687073791,Genoud.2018,0,NA
Urocitellus_beldingi,Urocitellus,Rodentia,Sciuridae,Spermophilus_beldingi,283.3,73.85237069721599,2.452246574520437,1.8683644409369862,Genoud.2018,1,NA
Spermophilus_citellus,Spermophilus,Rodentia,Sciuridae,Spermophilus_citellus,243,101.55761514049536,2.385606273598312,2.0067124938609617,Genoud.2018,0,NA
Spermophilus_dauricus,Spermophilus,Rodentia,Sciuridae,Spermophilus_dauricus,347,77.37723058323456,2.5403294747908736,1.888613181782967,Genoud.2018,0,NA
Poliocitellus_franklinii,Poliocitellus,Rodentia,Sciuridae,Spermophilus_franklinii,607,164.80841053501442,2.7831886910752575,2.2169793709275027,Genoud.2018,0,NA
Callospermophilus_lateralis,Callospermophilus,Rodentia,Sciuridae,Spermophilus_lateralis,260.2,62.427428232960004,2.4153072922255676,1.7953754440576717,Genoud.2018,1,NA
Xerospermophilus_mohavensis,Xerospermophilus,Rodentia,Sciuridae,Spermophilus_mohavensis,239.5,53.653843724544,2.379305517750582,1.7296008399751093,Genoud.2018,1,NA
Urocitellus_parryii,Urocitellus,Rodentia,Sciuridae,Spermophilus_parryii,565.6,191.62087044480003,2.752509400788843,2.28244280863289,Genoud.2018,1,NA
Urocitellus_richardsonii,Urocitellus,Rodentia,Sciuridae,Spermophilus_richardsonii,258.8,62.716667282688,2.4129642719966626,1.7973829722019874,Genoud.2018,1,NA
Callospermophilus_saturatus,Callospermophilus,Rodentia,Sciuridae,Spermophilus_saturatus,252.2,78.57660850944,2.401745082237063,1.895293280044359,Genoud.2018,1,NA
Xerospermophilus_spilosoma,Xerospermophilus,Rodentia,Sciuridae,Spermophilus_spilosoma,148.8,42.710966343168,2.17260293120986,1.6305393975274518,Genoud.2018,1,NA
Xerospermophilus_spilosoma,Xerospermophilus,Rodentia,Sciuridae,Spermophilus_spilosoma,184.1,55.003625956608,2.2650537885040145,1.7403913200586156,Genoud.2018,1,NA
Xerospermophilus_tereticaudus,Xerospermophilus,Rodentia,Sciuridae,Spermophilus_tereticaudus,167.2,45.121291757567995,2.2232362731029975,1.6543815243785063,Genoud.2018,1,NA
Xerospermophilus_tereticaudus,Xerospermophilus,Rodentia,Sciuridae,Spermophilus_tereticaudus,131.4,40.734499503360006,2.118595365223762,1.6099623845900934,Genoud.2018,1,NA
Urocitellus_townsendii,Urocitellus,Rodentia,Sciuridae,Spermophilus_townsendii,198.7,55.148245481471996,2.298197867109815,1.7415317000974064,Genoud.2018,1,NA
Ictidomys_tridecemlineatus,Ictidomys,Rodentia,Sciuridae,Spermophilus_tridecemlineatus,182.3,50.375801160959995,2.2607866686549762,1.7022219660874738,Genoud.2018,1,NA
Neotamias_amoenus,Neotamias,Rodentia,Sciuridae,Tamias_amoenus,52.7,36.926185348607994,1.7218106152125465,1.567334445273005,Genoud.2018,1,NA
Neotamias_amoenus,Neotamias,Rodentia,Sciuridae,Tamias_amoenus,57.3,46.68318262609921,1.75815462196739,1.6691604564100964,Genoud.2018,1,NA
Neotamias_minimus,Neotamias,Rodentia,Sciuridae,Tamias_minimus,33.5,24.729938751743997,1.5250448070368452,1.3932230407522173,Genoud.2018,1,NA
Neotamias_minimus,Neotamias,Rodentia,Sciuridae,Tamias_minimus,49.3,42.30121102272,1.69284691927723,1.6263528007782628,Genoud.2018,1,NA
Neotamias_minimus,Neotamias,Rodentia,Sciuridae,Tamias_minimus,45.8,36.207908375116794,1.6608654780038692,1.558803437620609,Genoud.2018,1,NA
Neotamias_minimus,Neotamias,Rodentia,Sciuridae,Tamias_minimus,44.8,32.39477356953601,1.651278013998144,1.5104749486942264,Genoud.2018,1,NA
Neotamias_minimus,Neotamias,Rodentia,Sciuridae,Tamias_minimus,47.8,27.419861914214398,1.6794278966121188,1.438065263362111,Genoud.2018,1,NA
Neotamias_minimus,Neotamias,Rodentia,Sciuridae,Tamias_minimus,53.4,25.742275425792,1.7275412570285564,1.4106469326689575,Genoud.2018,1,NA
Tamias_striatus,Tamias,Rodentia,Sciuridae,Tamias_striatus,107,64.500308089344,2.0293837776852097,1.8095617890722053,Genoud.2018,1,NA
Tamias_striatus,Tamias,Rodentia,Sciuridae,Tamias_striatus,87.4,43.385857459200004,1.941511432634403,1.637348185079726,Genoud.2018,1,NA
Tamias_striatus,Tamias,Rodentia,Sciuridae,Tamias_striatus,100,54.473354365439995,2,1.7361841191238208,Genoud.2018,1,NA
Tamias_striatus,Tamias,Rodentia,Sciuridae,Tamias_striatus,100,54.521560873728,2,1.7365682805658564,Genoud.2018,1,NA
Tamiasciurus_hudsonicus,Tamiasciurus,Rodentia,Sciuridae,Tamiasciurus_hudsonicus,268,118.877249438208,2.428134794028789,2.075098747900114,Genoud.2018,1,NA
Xerus_inauris,Xerus,Rodentia,Sciuridae,Xerus_inauris,528,134.85867106584575,2.722633922533812,2.1298788757053426,Genoud.2018,0,NA
Xerus_inauris,Xerus,Rodentia,Sciuridae,Xerus_inauris,578,144.99746388897793,2.761927838420529,2.161360406175288,Genoud.2018,0,NA
Xerus_princeps,Xerus,Rodentia,Sciuridae,Xerus_princeps,608,145.71863325296644,2.783903579272735,2.163515089186139,Genoud.2018,0,NA
Cabassous_centralis,Cabassous,Cingulata,CingulataFam,Cabassous_centralis,3810,391.19581475712,3.5809249756756194,2.592394199802652,Genoud.2018,1,NA
Chaetophractus_vellerosus,Chaetophractus,Cingulata,CingulataFam,Chaetophractus_nationi,2150,269.47438132992005,3.3324384599156054,2.4305174835268244,Genoud.2018,1,NA
Chaetophractus_vellerosus,Chaetophractus,Cingulata,CingulataFam,Chaetophractus_vellerosus,1110,147.70474139443198,3.0453229787866576,2.1693944366009674,Genoud.2018,1,NA
Chaetophractus_villosus,Chaetophractus,Cingulata,CingulataFam,Chaetophractus_villosus,4540,389.556793475328,3.6570558528571038,2.590570782406257,Genoud.2018,1,NA
Dasypus_novemcinctus,Dasypus,Cingulata,CingulataFam,Dasypus_novemcinctus,4180,375.866145121536,3.621176281775035,2.575033209861076,Genoud.2018,1,NA
Dasypus_sabanicola,Dasypus,Cingulata,CingulataFam,Dasypus_sabanicola,1380,149.87403426739198,3.1398790864012365,2.1757263976835928,Genoud.2018,1,NA
Euphractus_sexcinctus,Euphractus,Cingulata,CingulataFam,Euphractus_sexcinctus,8190,596.31450752256,3.9132839017604186,2.775475375269522,Genoud.2018,1,NA
Priodontes_maximus,Priodontes,Cingulata,CingulataFam,Priodontes_maximus,45190,1459.6930709606402,4.655042341331201,3.1642615464684365,Genoud.2018,1,NA
Tolypeutes_matacus,Tolypeutes,Cingulata,CingulataFam,Tolypeutes_matacus,1160,101.23366740479999,3.0644579892269186,2.0053249703743203,Genoud.2018,1,NA
Zaedyus_pichiy,Zaedyus,Cingulata,CingulataFam,Zaedyus_pichiy,1740,189.54799058841598,3.2405492482826,2.277719184800499,Genoud.2018,1,NA
Bradypus_variegatus,Bradypus,Pilosa,Bradypodidae,Bradypus_variegatus,3790,330.69664685568006,3.578639209968072,2.519429791347153,Genoud.2018,1,NA
Cyclopes_didactylus,Cyclopes,Pilosa,Cyclopedidae,Cyclopes_didactylus,240,55.19645198975999,2.380211241711606,1.741911162316308,Genoud.2018,1,NA
Choloepus_hoffmanni,Choloepus,Pilosa,Megalonychidae,Choloepus_hoffmanni,4250,385.17000122112,3.6283889300503116,2.5856524549543924,Genoud.2018,1,NA
Myrmecophaga_tridactyla,Myrmecophaga,Pilosa,Myrmecophagidae,Myrmecophaga_tridactyla,30600,1253.8512805708801,4.48572142648158,3.098246027836274,Genoud.2018,1,NA
Tamandua_tetradactyla,Tamandua,Pilosa,Myrmecophagidae,Tamandua_tetradactyla,3500,426.86863089023996,3.5440680443502757,2.6302942411664945,Genoud.2018,1,NA
Antechinomys_laniger,Antechinomys,Dasyuromorphia,Dasyuridae,Antechinomys_laniger,24.2,11.4345837659136,1.3838153659804313,1.0582203603326261,Genoud.2018,1,NA
Antechinomys_laniger,Antechinomys,Dasyuromorphia,Dasyuridae,Antechinomys_laniger,27.4,12.943447475328004,1.437750562820388,1.1120499656759757,Genoud.2018,1,NA
Antechinus_stuartii,Antechinus,Dasyuromorphia,Dasyuridae,Antechinus_stuartii,22.1,16.298620452172802,1.3443922736851108,1.21215084640617,Genoud.2018,1,NA
Antechinus_stuartii,Antechinus,Dasyuromorphia,Dasyuridae,Antechinus_stuartii,36.5,17.643582033408,1.5622928644564746,1.2465867610348118,Genoud.2018,1,NA
Antechinus_stuartii,Antechinus,Dasyuromorphia,Dasyuridae,Antechinus_stuartii,25,15.6671151936,1.3979400086720377,1.1949890366192755,Genoud.2018,1,NA
Antechinus_swainsonii,Antechinus,Dasyuromorphia,Dasyuridae,Antechinus_swainsonii,66.9,30.7653935894016,1.825426117767823,1.4880624754978926,Genoud.2018,1,NA
Dasycercus_cristicauda,Dasycercus,Dasyuromorphia,Dasyuridae,Dasycercus_cristicauda,88.8,22.2617655273984,1.948412965778601,1.3475596042215585,Genoud.2018,1,NA
Dasykaluta_rosamondae,Dasykaluta,Dasyuromorphia,Dasyuridae,Dasykaluta_rosamondae,35.5,8.284963340408833,1.550228353055094,0.9182905910784241,Genoud.2018,0,NA
Dasyuroides_byrnei,Dasyuroides,Dasyuromorphia,Dasyuridae,Dasyuroides_byrnei,89,37.32629936739841,1.9493900066449128,1.5720149349039325,Genoud.2018,1,NA
Dasyuroides_byrnei,Dasyuroides,Dasyuromorphia,Dasyuridae,Dasyuroides_byrnei,115,36.058468199424,2.060697840353612,1.5570072735048623,Genoud.2018,1,NA
Dasyuroides_byrnei,Dasyuroides,Dasyuromorphia,Dasyuridae,Dasyuroides_byrnei,118.2,39.88606495749119,2.0726174765452368,1.6008211921998945,Genoud.2018,1,NA
Dasyuroides_byrnei,Dasyuroides,Dasyuromorphia,Dasyuridae,Dasyuroides_byrnei,119.5,43.964335558656,2.0773679052841563,1.6431005139688173,Genoud.2018,1,NA
Dasyuroides_byrnei,Dasyuroides,Dasyuromorphia,Dasyuridae,Dasyuroides_byrnei,133.3,43.86792254208,2.1248301494138593,1.6421470679614947,Genoud.2018,1,NA
Dasyurus_geoffroii,Dasyurus,Dasyuromorphia,Dasyuridae,Dasyurus_geoffroii,1251.4,222.71406829056002,3.0973961506415026,2.3477476511965265,Genoud.2018,1,NA
Dasyurus_geoffroii,Dasyurus,Dasyuromorphia,Dasyuridae,Dasyurus_geoffroii,1385,241.03254144,3.1414497734004674,2.38207567997642,Genoud.2018,1,NA
Dasyurus_hallucatus,Dasyurus,Dasyuromorphia,Dasyuridae,Dasyurus_hallucatus,584.4,143.65539469823997,2.766710207262259,2.157321939716656,Genoud.2018,1,NA
Dasyurus_hallucatus,Dasyurus,Dasyuromorphia,Dasyuridae,Dasyurus_hallucatus,516,120.51627072,2.7126497016272113,2.0810456843124387,Genoud.2018,1,NA
Dasyurus_maculatus,Dasyurus,Dasyuromorphia,Dasyuridae,Dasyurus_maculatus,1782,257.711993307648,3.250907699700856,2.4111346300609195,Genoud.2018,1,NA
Dasyurus_maculatus,Dasyurus,Dasyuromorphia,Dasyuridae,Dasyurus_maculatus,3840,576.0677740416,3.584331224367531,2.7604735809245575,Genoud.2018,1,NA
Dasyurus_viverrinus,Dasyurus,Dasyuromorphia,Dasyuridae,Dasyurus_viverrinus,909.9,197.40565143935999,2.958993665030326,2.295359581736838,Genoud.2018,1,NA
Ningaui_yvonneae,Ningaui,Dasyuromorphia,Dasyuridae,Ningaui_yvonnae,11.6,7.5491391979008,1.0644579892269184,0.8778974333623257,Genoud.2018,1,NA
Ningaui_yvonneae,Ningaui,Dasyuromorphia,Dasyuridae,Ningaui_yvonnae,6.5,6.5512644763392,0.8129133566428556,0.8163251323728954,Genoud.2018,1,NA
Phascogale_calura,Phascogale,Dasyuromorphia,Dasyuridae,Phascogale_calura,34.7,13.883474386944,1.5403294747908738,1.1424981633996318,Genoud.2018,1,NA
Phascogale_tapoatafa,Phascogale,Dasyuromorphia,Dasyuridae,Phascogale_tapoatafa,157.2,61.366885050624,2.196452541703389,1.7879340792940566,Genoud.2018,1,NA
Planigale_gilesi,Planigale,Dasyuromorphia,Dasyuridae,Planigale_gilesi,9.4,6.3439764907008,0.9731278535996987,0.8023615649183378,Genoud.2018,1,NA
Planigale_gilesi,Planigale,Dasyuromorphia,Dasyuridae,Planigale_gilesi,9.5,5.8619114078208,0.9777236052888477,0.7680392505771172,Genoud.2018,1,NA
Planigale_gilesi,Planigale,Dasyuromorphia,Dasyuridae,Planigale_gilesi,8.3,5.722112533785599,0.919078092376074,0.7575563945949922,Genoud.2018,1,NA
Planigale_gilesi,Planigale,Dasyuromorphia,Dasyuridae,Planigale_gilesi,9.1,5.254509403392,0.9590413923210935,0.7205321735810247,Genoud.2018,1,NA
Planigale_maculata,Planigale,Dasyuromorphia,Dasyuridae,Planigale_maculata,8.5,5.1629170376448,0.9294189257142927,0.7128951464722567,Genoud.2018,1,NA
Planigale_maculata,Planigale,Dasyuromorphia,Dasyuridae,Planigale_maculata,13.1,6.3777210465023995,1.1172712956557642,0.804665519827902,Genoud.2018,1,NA
Planigale_tenuirostris,Planigale,Dasyuromorphia,Dasyuridae,Planigale_tenuirostris,5.7,3.4274827392767997,0.7558748556724915,0.5349752763701674,Genoud.2018,1,NA
Pseudantechinus_macdonnellensis,Pseudantechinus,Dasyuromorphia,Dasyuridae,Pseudantechinus_macdonnellensis,43.1,13.088067000192,1.6344772701607315,1.116875509565267,Genoud.2018,1,NA
Sarcophilus_harrisii,Sarcophilus,Dasyuromorphia,Dasyuridae,Sarcophilus_harrisii,5050,681.64002719232,3.7032913781186614,2.8335550851012816,Genoud.2018,1,NA
Sminthopsis_crassicaudata,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_crassicaudata,14.5,11.675616307353598,1.1613680022349748,1.0672798144474345,Genoud.2018,1,NA
Sminthopsis_crassicaudata,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_crassicaudata,14.1,9.014617049856,1.14921911265538,0.9549472821769001,Genoud.2018,1,NA
Sminthopsis_crassicaudata,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_crassicaudata,17.7,10.6681002841344,1.2479732663618066,1.028087089567659,Genoud.2018,1,NA
Sminthopsis_crassicaudata,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_crassicaudata,14.2,7.5973457061888,1.1522883443830565,0.8806618887939376,Genoud.2018,1,NA
Sminthopsis_crassicaudata,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_crassicaudata,11.8,8.2481335680768,1.0718820073061255,0.9163556851815015,Genoud.2018,1,NA
Sminthopsis_crassicaudata,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_crassicaudata,17.46,10.36439928192,1.242044239369551,1.0155441355560064,Genoud.2018,1,NA
Sminthopsis_macroura,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_macroura,22,11.347812050995199,1.3424226808222062,1.054912134147817,Genoud.2018,1,NA
Sminthopsis_macroura,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_macroura,24.7,10.36439928192,1.3926969532596658,1.0155441355560064,Genoud.2018,1,NA
Sminthopsis_macroura,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_macroura,26.7,13.2567897792,1.4265112613645752,1.1224383694706637,Genoud.2018,1,NA
Sminthopsis_macroura,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_macroura,24.8,10.5909698708736,1.3944516808262162,1.0249357325609114,Genoud.2018,1,NA
Sminthopsis_macroura,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_macroura,16,11.183909922816,1.2041199826559248,1.0485936605313007,Genoud.2018,1,NA
Sminthopsis_ooldea,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_ooldea,10.6,9.111030066431999,1.0253058652647702,0.9595674798136452,Genoud.2018,1,NA
Sminthopsis_psammophila,Sminthopsis,Dasyuromorphia,Dasyuridae,Sminthopsis_psammophila,43.6,16.727658375936002,1.639486489268586,1.2234351504312748,Genoud.2018,1,NA
Myrmecobius_fasciatus,Myrmecobius,Dasyuromorphia,Myrmecobiidae,Myrmecobius_fasciatus,552,103.49937329433601,2.741939077729199,2.0149377200766496,Genoud.2018,1,NA
Myrmecobius_fasciatus,Myrmecobius,Dasyuromorphia,Myrmecobiidae,Myrmecobius_fasciatus,488,87.06095396812799,2.6884198220027105,1.939823421617888,Genoud.2018,1,NA
Myrmecobius_fasciatus,Myrmecobius,Dasyuromorphia,Myrmecobiidae,Myrmecobius_fasciatus,559,102.39062360371199,2.747411807886423,2.0102601880498323,Genoud.2018,1,NA
Myrmecobius_fasciatus,Myrmecobius,Dasyuromorphia,Myrmecobiidae,Myrmecobius_fasciatus,482,85.95220427750401,2.6830470382388496,1.9342570188157557,Genoud.2018,1,NA
Caluromys_derbianus,Caluromys,Didelphimorphia,Didelphidae,Caluromys_derbianus,357,98.10024436607999,2.552668216112193,1.99167008920164,Genoud.2018,1,NA
Caluromys_philander,Caluromys,Didelphimorphia,Didelphidae,Caluromys_philander,170,61.46329806720001,2.230448921378274,1.788615860410375,Genoud.2018,1,NA
Chironectes_minimus,Chironectes,Didelphimorphia,Didelphidae,Chironectes_minimus,946,264.509110976256,2.975891136401793,2.4224406358364803,Genoud.2018,1,NA
Chironectes_minimus,Chironectes,Didelphimorphia,Didelphidae,Chironectes_minimus,922.9,176.67685287551998,2.9651546459869254,2.2471796546175478,Genoud.2018,1,NA
Didelphis_marsupialis,Didelphis,Didelphimorphia,Didelphidae,Didelphis_marsupialis,1329,294.686385164544,3.123524980942732,2.4693600714301813,Genoud.2018,1,NA
Didelphis_virginiana,Didelphis,Didelphimorphia,Didelphidae,Didelphis_virginiana,2660,311.606869573632,3.424881636631067,2.493607023406931,Genoud.2018,1,NA
Didelphis_virginiana,Didelphis,Didelphimorphia,Didelphidae,Didelphis_virginiana,3257,518.123551079424,3.512817758564873,2.714433333401532,Genoud.2018,1,NA
Gracilinanus_agilis,Gracilinanus,Didelphimorphia,Didelphidae,Gracilinanus_agilis,31.4,15.136843602432,1.4969296480732148,1.180035323713616,Genoud.2018,1,NA
Lutreolina_crassicaudata,Lutreolina,Didelphimorphia,Didelphidae,Lutreolina_crassicaudata,812,195.670217140992,2.9095560292411755,2.2915247269576864,Genoud.2018,1,NA
Marmosa_robinsoni,Marmosa,Didelphimorphia,Didelphidae,Marmosa_robinsoni,122,47.049552089087996,2.0863598306747484,1.672555493307093,Genoud.2018,1,NA
Metachirus_nudicaudatus,Metachirus,Didelphimorphia,Didelphidae,Metachirus_nudicaudatus,336,98.82334199039998,2.526339277389844,1.9948595366961552,Genoud.2018,1,NA
Metachirus_nudicaudatus,Metachirus,Didelphimorphia,Didelphidae,Metachirus_nudicaudatus,261,75.49139197900799,2.416640507338281,1.8778974333623255,Genoud.2018,1,NA
Marmosa_paraguayanus,Marmosa,Didelphimorphia,Didelphidae,Micoureus_paraguayanus,170.1,62.331015216383996,2.230704313612569,1.7947042005207952,Genoud.2018,1,NA
Monodelphis_brevicaudata,Monodelphis,Didelphimorphia,Didelphidae,Monodelphis_brevicaudata,111,36.39591375743999,2.0453229787866576,1.5610526272695893,Genoud.2018,1,NA
Monodelphis_domestica,Monodelphis,Didelphimorphia,Didelphidae,Monodelphis_domestica,104,28.6780517805312,2.0170333392987803,1.4575496445653662,Genoud.2018,1,NA
Philander_opossum,Philander,Didelphimorphia,Didelphidae,Philander_opossum,751,162.93799801344002,2.8756399370041685,2.212022375918056,Genoud.2018,1,NA
Philander_opossum,Philander,Didelphimorphia,Didelphidae,Philander_opossum,249,90.04975748198402,2.3961993470957363,1.9544825475344758,Genoud.2018,1,NA
Thylamys_elegans,Thylamys,Didelphimorphia,Didelphidae,Thylamys_elegans,31.1,9.689508165888,1.4927603890268375,0.98630173306089,Genoud.2018,1,NA
Thylamys_elegans,Thylamys,Didelphimorphia,Didelphidae,Thylamys_elegans,40.2,20.7336192146688,1.60422605308447,1.316675118194493,Genoud.2018,1,NA
Acrobates_pygmaeus,Acrobates,Diprotodontia,Acrobatidae,Acrobates_pygmaeus,14,7.2888240531456,1.146128035678238,0.8626574668055889,Genoud.2018,1,NA
Burramys_parvus,Burramys,Diprotodontia,Burramyidae,Burramys_parvus,44.3,15.632406507632641,1.6464037262230695,1.19402583998564,Genoud.2018,0,NA
Cercartetus_concinnus,Cercartetus,Diprotodontia,Burramyidae,Cercartetus_concinnus,18.6,10.7596926498816,1.2695129442179163,1.0317998659059422,Genoud.2018,1,NA
Cercartetus_lepidus,Cercartetus,Diprotodontia,Burramyidae,Cercartetus_lepidus,12.6,9.0483616056576,1.100370545117563,0.9565699482617475,Genoud.2018,1,NA
Cercartetus_nanus,Cercartetus,Diprotodontia,Burramyidae,Cercartetus_nanus,36,11.4538663692288,1.5563025007672873,1.058952111949557,Genoud.2018,1,NA
Dendrolagus_matschiei,Dendrolagus,Diprotodontia,Macropodidae,Dendrolagus_matschiei,6960,687.8104602531839,3.842609239610562,2.8374687763067175,Genoud.2018,1,NA
Lagorchestes_conspicillatus,Lagorchestes,Diprotodontia,Macropodidae,Lagorchestes_conspicillatus,2660,410.333798547456,3.424881636631067,2.613137290591374,Genoud.2018,1,NA
Macropus_eugenii,Macropus,Diprotodontia,Macropodidae,Macropus_eugenii,4960,684.05035260672,3.6954816764901977,2.835088071097875,Genoud.2018,1,NA
Macropus_eugenii,Macropus,Diprotodontia,Macropodidae,Macropus_eugenii,4796,666.2139445401599,3.6808791744268112,2.8236137186785806,Genoud.2018,1,NA
Macropus_giganteus,Macropus,Diprotodontia,Macropodidae,Macropus_giganteus,26400,2825.38345075968,4.421603926869831,3.45107739702202,Genoud.2018,1,NA
Macropus_robustus,Macropus,Diprotodontia,Macropodidae,Macropus_robustus,29300,2937.70461507072,4.466867620354109,3.468008125527056,Genoud.2018,1,NA
Macropus_robustus,Macropus,Diprotodontia,Macropodidae,Macropus_robustus,22716,2190.0216715238403,4.356331860011421,3.3404484124550273,Genoud.2018,1,NA
Macropus_rufus,Macropus,Diprotodontia,Macropodidae,Macropus_rufus,32490,2791.63889495808,4.511749711344983,3.445859240573775,Genoud.2018,1,NA
Macropus_rufus,Macropus,Diprotodontia,Macropodidae,Macropus_rufus,24400,2693.7796831334404,4.38738982633873,3.4303620730825455,Genoud.2018,1,NA
Macropus_rufus,Macropus,Diprotodontia,Macropodidae,Macropus_rufus,20660,2137.47657748992,4.315130317183602,3.3299013644188706,Genoud.2018,1,NA
Macropus_rufus,Macropus,Diprotodontia,Macropodidae,Macropus_rufus,25000,2441.6596447872002,4.3979400086720375,3.3876851253367004,Genoud.2018,1,NA
Setonix_brachyurus,Setonix,Diprotodontia,Macropodidae,Setonix_brachyurus,2654,396.884182735104,3.4239009185284166,2.5986637910519215,Genoud.2018,1,NA
Gymnobelideus_leadbeateri,Gymnobelideus,Diprotodontia,Petauridae,Gymnobelideus_leadbeateri,166.3,49.700910044928,2.2208922492195193,1.6963643409239177,Genoud.2018,1,NA
Petaurus_breviceps,Petaurus,Diprotodontia,Petauridae,Petaurus_breviceps,128.1,42.759172851456,2.1075491297446862,1.6310292954721275,Genoud.2018,1,NA
Petaurus_breviceps,Petaurus,Diprotodontia,Petauridae,Petaurus_breviceps,122,40.49346696192,2.0863598306747484,1.6073849617022828,Genoud.2018,1,NA
Petaurus_breviceps,Petaurus,Diprotodontia,Petauridae,Petaurus_breviceps,129.9,35.692098736435206,2.1136091510730277,1.5525720857212677,Genoud.2018,1,NA
Petaurus_breviceps,Petaurus,Diprotodontia,Petauridae,Petaurus_breviceps,127.7,36.8153103795456,2.1061908972634154,1.5660284662429997,Genoud.2018,1,NA
Phalanger_carmelitae,Phalanger,Diprotodontia,Phalangeridae,Phalanger_carmelitae,1389.7,257.8566128325119,3.142921057515615,2.411378273535418,Genoud.2018,1,NA
